H3_INDEX,ANO_SEMANA,QTD_CRIMES,ALVO
89a80a44037ffff,2023-51,1,1
89a80a44047ffff,2023-24,5,1
89a80a4404bffff,2023-51,1,1
89a80a4405bffff,2023-29,11,1
89a80a44063ffff,2023-38,1,1
89a80a4406bffff,2023-18,5,1
89a80a44087ffff,2023-15,1,1
89a80a440afffff,2023-21,1,1
89a80a440dbffff,2023-05,1,1
89a80a440dbffff,2023-10,4,1
89a80a440dbffff,2023-36,5,1
89a80a44107ffff,2023-14,1,1
89a80a44107ffff,2023-50,1,1
89a80a4410fffff,2023-01,1,1
89a80a4410fffff,2023-03,1,1
89a80a4410fffff,2023-20,31,1
89a80a44113ffff,2023-48,1,1
89a80a44113ffff,2023-50,1,1
89a80a4411bffff,2023-32,1,1
89a80a4411bffff,2023-44,3,1
89a80a4411bffff,2023-50,4,1
89a80a4411bffff,2023-51,9,1
89a80a44133ffff,2023-48,7,1
89a80a4413bffff,2023-22,22,1
89a80a4413bffff,2023-45,1,1
89a80a4413bffff,2023-46,5,1
89a80a44153ffff,2023-24,1,1
89a80a44157ffff,2023-14,9,1
89a80a4415bffff,2023-35,1,1
89a80a4416bffff,2023-20,6,1
89a80a4416fffff,2023-22,1,1
89a80a44173ffff,2023-40,4,1
89a80a44177ffff,2023-16,5,1
89a80a4417bffff,2023-21,1,1
89a80a4417bffff,2023-22,5,1
89a80a44183ffff,2023-32,9,1
89a80a44183ffff,2023-45,11,1
89a80a4418fffff,2023-48,1,1
89a80a441a3ffff,2023-31,7,1
89a80a441bbffff,2023-48,1,1
89a80a441c3ffff,2023-14,1,1
89a80a441c3ffff,2023-32,6,1
89a80a441c3ffff,2023-52,1,1
89a80a441c7ffff,2023-01,1,1
89a80a441c7ffff,2023-06,1,1
89a80a441c7ffff,2023-11,13,1
89a80a441c7ffff,2023-28,23,1
89a80a441c7ffff,2023-34,4,1
89a80a441c7ffff,2023-38,9,1
89a80a441c7ffff,2023-40,13,1
89a80a441c7ffff,2023-43,4,1
89a80a441c7ffff,2023-46,5,1
89a80a441c7ffff,2023-48,6,1
89a80a441c7ffff,2023-50,11,1
89a80a441c7ffff,2023-51,2,1
89a80a441cbffff,2023-22,4,1
89a80a441cbffff,2023-52,4,1
89a80a441cfffff,2023-30,1,1
89a80a441cfffff,2023-31,7,1
89a80a441cfffff,2023-38,5,1
89a80a441d3ffff,2023-22,1,1
89a80a441d3ffff,2023-46,1,1
89a80a441d7ffff,2023-19,1,1
89a80a441d7ffff,2023-38,1,1
89a80a441d7ffff,2023-52,1,1
89a80a44287ffff,2023-13,5,1
89a80a44327ffff,2023-51,1,1
89a80a443a3ffff,2023-01,1,1
89a80a443a7ffff,2023-09,1,1
89a80a443abffff,2023-46,1,1
89a80a443b3ffff,2023-15,5,1
89a80a443bbffff,2023-47,1,1
89a80a44477ffff,2023-04,5,1
89a80a44477ffff,2023-21,5,1
89a80a44503ffff,2023-42,1,1
89a80a44507ffff,2023-30,5,1
89a80a44507ffff,2023-51,1,1
89a80a4450bffff,2023-44,1,1
89a80a44513ffff,2023-04,1,1
89a80a44517ffff,2023-25,1,1
89a80a44517ffff,2023-42,4,1
89a80a44517ffff,2023-50,1,1
89a80a4452bffff,2023-16,1,1
89a80a4453bffff,2023-43,1,1
89a80a44543ffff,2023-20,1,1
89a80a44547ffff,2023-16,5,1
89a80a44547ffff,2023-50,1,1
89a80a4455bffff,2023-53,2,1
89a80a4456bffff,2022-51,1,1
89a80a4456bffff,2023-33,5,1
89a80a4456fffff,2023-44,1,1
89a80a4457bffff,2023-19,8,1
89a80a4457bffff,2023-21,5,1
89a80a445a7ffff,2022-52,24,1
89a80a445b7ffff,2022-33,6,1
89a80a44623ffff,2023-40,5,1
89a80a44623ffff,2023-50,1,1
89a80a44627ffff,2023-48,6,1
89a80a44633ffff,2023-36,1,1
89a80a44633ffff,2023-47,4,1
89a80a44637ffff,2023-36,1,1
89a80a44637ffff,2023-37,4,1
89a80a44637ffff,2023-45,1,1
89a80a44637ffff,2023-48,1,1
89a80a4485bffff,2023-46,1,1
89a80a44893ffff,2023-28,4,1
89a80a448d3ffff,2023-03,1,1
89a80a44917ffff,2023-22,1,1
89a80a44a23ffff,2023-02,4,1
89a80a44a33ffff,2023-45,1,1
89a80a44a83ffff,2023-09,5,1
89a80a44b73ffff,2023-52,2,1
89a80a44c13ffff,2023-21,1,1
89a80a44c17ffff,2023-51,4,1
89a80a44c1bffff,2023-52,2,1
89a80a44c23ffff,2023-04,1,1
89a80a44c3bffff,2023-52,1,1
89a80a44c47ffff,2023-15,5,1
89a80a44c47ffff,2023-52,9,1
89a80a44c4fffff,2023-36,5,1
89a80a44c57ffff,2023-03,5,1
89a80a44c57ffff,2023-46,1,1
89a80a44c67ffff,2023-46,5,1
89a80a44cc3ffff,2023-43,6,1
89a80a44cd3ffff,2022-51,6,1
89a80a44cd3ffff,2022-52,4,1
89a80a44cd3ffff,2023-20,6,1
89a80a44cd3ffff,2023-25,1,1
89a80a44cd3ffff,2023-46,1,1
89a80a44cd3ffff,2023-49,4,1
89a80a44d7bffff,2023-32,9,1
89a80a44dd3ffff,2023-12,4,1
89a80a44dd3ffff,2023-51,1,1
89a80a44e27ffff,2023-17,1,1
89a80a44e8fffff,2023-52,1,1
89a80a44e97ffff,2023-03,6,1
89a80a44e97ffff,2023-48,5,1
89a80a44e9bffff,2023-37,6,1
89a80a44e9bffff,2023-40,1,1
89a80a44ea7ffff,2023-05,1,1
89a80a44eb3ffff,2023-51,1,1
89a80a44eb7ffff,2023-38,5,1
89a80a44ed3ffff,2023-12,5,1
89a80a46a03ffff,2023-15,1,1
89a80a46a03ffff,2023-46,1,1
89a80a46a23ffff,2023-20,4,1
89a80a46a2bffff,2023-02,1,1
89a80a46a3bffff,2023-11,1,1
89a80a46a3bffff,2023-46,6,1
89a80a46a3bffff,2023-51,1,1
89a80a46a47ffff,2023-13,1,1
89a80a46a47ffff,2023-15,1,1
89a80a46a4fffff,2022-52,1,1
89a80a46a57ffff,2023-52,1,1
89a80a46a5bffff,2023-12,1,1
89a80a46a63ffff,2023-20,1,1
89a80a46a67ffff,2022-28,6,1
89a80a46a6bffff,2023-24,1,1
89a80a46a73ffff,2023-52,1,1
89a80a46a77ffff,2023-47,1,1
89a80a46a87ffff,2023-49,5,1
89a80a46aabffff,2023-26,1,1
89a80a46aabffff,2023-38,1,1
89a80a46aabffff,2023-48,5,1
89a80a46abbffff,2023-50,7,1
89a80a46ad3ffff,2023-20,1,1
89a80a46b5bffff,2023-52,6,1
89a80a46e2fffff,2023-19,1,1
89a80a46e2fffff,2023-42,5,1
89a80a46e7bffff,2023-32,1,1
89a80a46ea3ffff,2023-35,4,1
89a80a46ec3ffff,2022-51,1,1
89a80a46ec7ffff,2023-19,1,1
89a80a4702fffff,2023-33,5,1
89a80a47393ffff,2023-40,1,1
89a80a47523ffff,2023-33,4,1
89a80a521cbffff,2023-11,5,1
89a80a521cbffff,2023-15,9,1
89a80a52567ffff,2023-31,1,1
89a80a54503ffff,2022-47,4,1
89a80a54503ffff,2023-11,2,1
89a80a54b8bffff,2023-18,1,1
89a80a54b8bffff,2023-48,4,1
89a80a55a4bffff,2023-40,5,1
89a80a56137ffff,2023-51,8,1
89a80a58613ffff,2023-44,2,1
89a80a593dbffff,2023-19,5,1
89a80a5a943ffff,2023-44,1,1
89a80a5a943ffff,2023-46,4,1
89a80a5a943ffff,2023-47,5,1
89a80a5b013ffff,2023-22,1,1
89a80a5b20fffff,2023-47,1,1
89a80a5b21bffff,2023-25,1,1
89a80a5b21bffff,2023-50,1,1
89a80a5b227ffff,2023-32,1,1
89a80a5b233ffff,2023-34,5,1
89a80a5b237ffff,2023-25,1,1
89a80a5b273ffff,2023-13,1,1
89a80a5b273ffff,2023-30,5,1
89a80a5b2abffff,2023-19,1,1
89a80a5b2abffff,2023-47,1,1
89a80a5b2abffff,2023-51,5,1
89a80a5b2bbffff,2022-51,5,1
89a80a5b2bbffff,2023-03,6,1
89a80a5b2bbffff,2023-07,1,1
89a80a5b2bbffff,2023-11,11,1
89a80a5b2bbffff,2023-14,1,1
89a80a5b2bbffff,2023-16,5,1
89a80a5b2bbffff,2023-22,1,1
89a80a5b2bbffff,2023-23,1,1
89a80a5b2bbffff,2023-40,4,1
89a80a5b2bbffff,2023-43,5,1
89a80a5b2bbffff,2023-45,3,1
89a80a5b2bbffff,2023-46,6,1
89a80a5b2bbffff,2023-48,1,1
89a80a5b2bbffff,2023-52,1,1
89a80a5b363ffff,2023-50,1,1
89a80a5b37bffff,2023-24,10,1
89a80a5b3cbffff,2023-18,1,1
89a80a5b3cbffff,2023-41,5,1
89a80a70283ffff,2023-27,1,1
89a80a7244bffff,2023-45,1,1
89a80a795c3ffff,2023-20,5,1
89a80a82443ffff,2023-29,1,1
89a80a8268bffff,2023-34,4,1
89a80a82697ffff,2023-37,4,1
89a80a8269bffff,2017-30,1,1
89a80a826cfffff,2023-09,1,1
89a80a86183ffff,2023-13,5,1
89a80a8652bffff,2023-12,2,1
89a80a8653bffff,2023-24,4,1
89a80a865a3ffff,2023-14,1,1
89a80a8b593ffff,2023-29,8,1
89a80a91477ffff,2023-43,4,1
89a80a91b03ffff,2023-05,1,1
89a80a91b37ffff,2023-29,1,1
89a80a95913ffff,2023-04,2,1
89a80a98ddbffff,2023-40,5,1
89a80a9996bffff,2023-22,1,1
89a80a9996bffff,2023-23,4,1
89a80a99b33ffff,2023-50,2,1
89a80a9ab6bffff,2023-36,1,1
89a80a9b08bffff,2023-36,1,1
89a80ab2d87ffff,2023-33,4,1
89a80ab51c7ffff,2023-03,4,1
89a80ac0d07ffff,2023-35,9,1
89a80ac7457ffff,2022-49,1,1
89a80ace227ffff,2023-31,2,1
89a80ace3c3ffff,2023-18,2,1
89a80ace3c3ffff,2023-41,4,1
89a80ace3d7ffff,2023-41,1,1
89a80adb2a3ffff,2023-09,4,1
89a80b48603ffff,2023-22,1,1
89a80b4860bffff,2023-32,1,1
89a80b48643ffff,2023-14,4,1
89a80b4864bffff,2023-10,1,1
89a80b48657ffff,2023-01,1,1
89a80b48657ffff,2023-03,1,1
89a80b4867bffff,2023-12,1,1
89a80b4c20bffff,2023-17,4,1
89a80b79227ffff,2022-43,6,1
89a80b7922fffff,2023-01,1,1
89a80b7922fffff,2023-19,2,1
89a80b7922fffff,2023-43,7,1
89a80b7922fffff,2023-49,18,1
89a80bc2e43ffff,2023-38,1,1
89a80bc8203ffff,2022-47,1,1
89a80bc8637ffff,2023-12,4,1
89a80bc99afffff,2023-11,2,1
89a80bcc82fffff,2023-01,18,1
89a80bcc8b3ffff,2023-09,1,1
89a80bcc8b3ffff,2023-14,1,1
89a80bcc8b3ffff,2023-20,1,1
89a80bcc8b3ffff,2023-39,2,1
89a80bcc8b3ffff,2023-48,1,1
89a80bccd7bffff,2023-02,1,1
89a80bcd00bffff,2023-16,1,1
89a80bcd023ffff,2023-23,1,1
89a80bcd037ffff,2023-26,7,1
89a80bcd037ffff,2023-29,1,1
89a80bcd04bffff,2023-52,1,1
89a80bcd053ffff,2022-47,4,1
89a80bcd063ffff,2023-26,8,1
89a80bcd07bffff,2023-43,5,1
89a80bcd0a3ffff,2023-44,1,1
89a80bcd0b3ffff,2023-01,2,1
89a80bcd0bbffff,2023-16,1,1
89a80bcd10bffff,2023-01,9,1
89a80bcd113ffff,2023-40,1,1
89a80bcd117ffff,2023-33,6,1
89a80bcd28bffff,2023-49,4,1
89a80bcd2a3ffff,2023-17,9,1
89a80bcd2afffff,2023-17,1,1
89a80bcd307ffff,2023-11,1,1
89a80bcd307ffff,2023-43,1,1
89a80bcd313ffff,2023-52,1,1
89a80bcd393ffff,2023-01,5,1
89a80bcd393ffff,2023-16,4,1
89a80bcd3c3ffff,2023-11,1,1
89a80bcd3c7ffff,2023-23,1,1
89a80bcd46fffff,2023-12,4,1
89a80bcd62bffff,2023-11,1,1
89a80c2290fffff,2023-52,10,1
89a80c22917ffff,2023-35,1,1
89a80c22923ffff,2023-45,1,1
89a80c22953ffff,2022-50,4,1
89a80c229bbffff,2023-12,5,1
89a80c229bbffff,2023-26,2,1
89a80c229bbffff,2023-40,1,1
89a80c229bbffff,2023-41,48,1
89a80c229bbffff,2023-43,42,1
89a80c229bbffff,2023-46,5,1
89a80c229bbffff,2023-50,5,1
89a80c35a4fffff,2023-04,1,1
89a80c6659bffff,2023-52,5,1
89a80c670b7ffff,2023-49,5,1
89a80c68c4bffff,2023-11,4,1
89a80d81b3bffff,2023-33,1,1
89a80d8f587ffff,2023-52,1,1
89a80d8f5c3ffff,2023-44,6,1
89a80dc2b37ffff,2023-44,7,1
89a80e09e4bffff,2022-50,8,1
89a80e0a087ffff,2023-48,1,1
89a80e0a087ffff,2023-50,6,1
89a80e0b417ffff,2023-15,1,1
89a80e0b427ffff,2023-14,7,1
89a80e0b4afffff,2023-09,1,1
89a80e0b4bbffff,2023-27,1,1
89a80e0c147ffff,2023-35,8,1
89a80e0c157ffff,2023-11,1,1
89a80e0d017ffff,2023-50,1,1
89a80e19a23ffff,2023-36,5,1
89a80e19a27ffff,2023-13,6,1
89a80e19b57ffff,2023-51,7,1
89a80e19b6bffff,2023-19,11,1
89a80e34203ffff,2023-48,1,1
89a80e34283ffff,2023-23,4,1
89a80e34283ffff,2023-30,1,1
89a80e350a3ffff,2023-25,7,1
89a80e350a3ffff,2023-35,1,1
89a80e36253ffff,2023-36,4,1
89a80e3a66bffff,2022-50,1,1
89a80e3a66bffff,2023-01,1,1
89a80e3a66bffff,2023-42,1,1
89a80e58ccfffff,2023-24,1,1
89a80e58ccfffff,2023-47,2,1
89a80e61dcbffff,2023-46,5,1
89a80e64303ffff,2023-39,1,1
89a80e65893ffff,2023-44,1,1
89a80e65c37ffff,2023-29,4,1
89a80e65c37ffff,2023-47,1,1
89a80e65ca3ffff,2023-37,1,1
89a80e65dcbffff,2023-23,4,1
89a80e65dcbffff,2023-51,5,1
89a80e68807ffff,2023-23,1,1
89a80e6882bffff,2023-10,13,1
89a80e688b3ffff,2023-44,5,1
89a80e688c7ffff,2023-04,4,1
89a80e688c7ffff,2023-12,4,1
89a80e689c7ffff,2023-52,1,1
89a80e68b93ffff,2023-24,1,1
89a80e68b93ffff,2023-52,1,1
89a80e68c33ffff,2023-02,5,1
89a80e68d0fffff,2023-46,5,1
89a80e68d2bffff,2023-16,1,1
89a80e68d33ffff,2023-51,5,1
89a80e68d4fffff,2023-12,1,1
89a80e68d63ffff,2023-32,1,1
89a80e68d77ffff,2023-20,5,1
89a80e68d83ffff,2023-42,5,1
89a80e68d87ffff,2023-45,2,1
89a80e68dafffff,2023-21,1,1
89a80e68dafffff,2023-50,1,1
89a80e68dcbffff,2023-17,4,1
89a80e6b267ffff,2023-20,10,1
89a80e6b277ffff,2023-47,1,1
89a80e6f2c7ffff,2023-31,1,1
89a80e6f2c7ffff,2023-41,7,1
89a80e6f2cbffff,2023-11,5,1
89a80e6f2cfffff,2023-46,5,1
89a80e6f2cfffff,2023-49,4,1
89a80e6f2d3ffff,2023-11,1,1
89a80e6f66bffff,2023-14,1,1
89a80e6f67bffff,2023-20,4,1
89a80e84ecfffff,2023-47,1,1
89a80e98a8bffff,2023-30,1,1
89a80ea4b07ffff,2023-15,1,1
89a80ea4b73ffff,2023-40,1,1
89a80ea734bffff,2023-40,1,1
89a80eae89bffff,2023-37,4,1
89a80ec1293ffff,2023-38,1,1
89a80ec160fffff,2023-26,1,1
89a80ec168bffff,2022-33,6,1
89a80ec168bffff,2023-10,1,1
89a80ec168bffff,2023-11,72,1
89a80ec168bffff,2023-16,1,1
89a80ec168bffff,2023-21,8,1
89a80ec168bffff,2023-27,1,1
89a80ec168bffff,2023-37,5,1
89a80ec168bffff,2023-41,7,1
89a80ec168bffff,2023-42,11,1
89a80ec168bffff,2023-47,8,1
89a80ec168bffff,2023-51,1,1
89a80ec169bffff,2023-13,2,1
89a80ec169bffff,2023-17,6,1
89a80ec16c3ffff,2022-39,6,1
89a80ec16c7ffff,2023-28,1,1
89a80ec16d7ffff,2023-50,1,1
89a80ec186fffff,2023-22,5,1
89a80ec1a07ffff,2023-09,1,1
89a80ec1a0fffff,2023-14,1,1
89a80ec1a0fffff,2023-42,21,1
89a80ec1a17ffff,2023-03,1,1
89a80ec1a23ffff,2023-20,1,1
89a80ec1a2bffff,2023-33,6,1
89a80ec1a3bffff,2023-11,1,1
89a80ec1a3bffff,2023-23,1,1
89a80ec1a47ffff,2023-14,17,1
89a80ec1a47ffff,2023-15,1,1
89a80ec1a4bffff,2023-45,5,1
89a80ec1a5bffff,2022-51,1,1
89a80ec1a63ffff,2023-03,2,1
89a80ec1a67ffff,2023-21,1,1
89a80ec1a67ffff,2023-28,19,1
89a80ec1a87ffff,2023-17,5,1
89a80ec1a8bffff,2023-20,4,1
89a80ec1a8bffff,2023-33,1,1
89a80ec1a8fffff,2023-49,1,1
89a80ec1a8fffff,2023-50,8,1
89a80ec1a93ffff,2023-09,11,1
89a80ec1aa3ffff,2023-21,1,1
89a80ec1b03ffff,2023-46,1,1
89a80ec1b4fffff,2023-03,1,1
89a80ec1b8fffff,2023-47,1,1
89a80ec1bbbffff,2023-52,1,1
89a80ec1bd7ffff,2023-36,6,1
89a80ec1bdbffff,2023-50,2,1
89a80ec4897ffff,2023-33,6,1
89a80eca903ffff,2023-12,5,1
89a80eca903ffff,2023-37,1,1
89a80eca903ffff,2023-41,1,1
89a80eca903ffff,2023-49,8,1
89a80eca903ffff,2023-50,1,1
89a80eca907ffff,2023-18,6,1
89a80eca907ffff,2023-34,6,1
89a80eca907ffff,2023-51,2,1
89a80eca913ffff,2023-23,1,1
89a80eca91bffff,2023-11,2,1
89a80eca923ffff,2023-13,1,1
89a80eca933ffff,2023-01,1,1
89a80eca933ffff,2023-18,1,1
89a80eca937ffff,2023-20,6,1
89a80eca937ffff,2023-33,1,1
89a80eca93bffff,2023-50,1,1
89a80eca947ffff,2023-14,5,1
89a80eca947ffff,2023-44,1,1
89a80eca947ffff,2023-47,2,1
89a80eca94bffff,2022-52,5,1
89a80eca94bffff,2023-22,1,1
89a80eca94bffff,2023-23,4,1
89a80eca953ffff,2023-34,1,1
89a80eca967ffff,2023-49,5,1
89a80eca973ffff,2023-19,6,1
89a80eca987ffff,2023-31,6,1
89a80eca9a3ffff,2023-10,22,1
89a80eca9a3ffff,2023-19,1,1
89a80eca9a3ffff,2023-27,4,1
89a80eca9a3ffff,2023-41,5,1
89a80eca9a3ffff,2023-44,1,1
89a80eca9a3ffff,2023-51,1,1
89a80eca9b3ffff,2023-41,1,1
89a80eca9b3ffff,2023-52,5,1
89a80eca9b7ffff,2023-33,3,1
89a80eca9b7ffff,2023-40,10,1
89a80eca9b7ffff,2023-52,1,1
89a80eca9bbffff,2023-22,7,1
89a80ecab17ffff,2023-42,5,1
89a80ecab23ffff,2023-43,1,1
89a80ecab27ffff,2023-35,4,1
89a80ecab27ffff,2023-41,5,1
89a80ecad07ffff,2023-21,1,1
89a80ecf093ffff,2023-46,5,1
89a80ecf097ffff,2023-47,21,1
89a80ecf09bffff,2023-27,1,1
89a80ecf407ffff,2022-50,1,1
89a80ecf407ffff,2023-41,1,1
89a80ecf413ffff,2023-20,1,1
89a80ecf417ffff,2022-28,1,1
89a80ecf417ffff,2023-36,1,1
89a80ecf417ffff,2023-45,5,1
89a80ecf423ffff,2023-51,1,1
89a80ecf437ffff,2023-43,1,1
89a80ecf43bffff,2023-10,1,1
89a80ecf443ffff,2023-10,1,1
89a80ecf443ffff,2023-22,4,1
89a80ecf45bffff,2023-48,1,1
89a80ecf463ffff,2023-44,8,1
89a80ecf46bffff,2023-29,4,1
89a80ecf477ffff,2023-11,1,1
89a80ecf48bffff,2023-33,1,1
89a80ecf4afffff,2021-44,6,1
89a80ecf4cbffff,2023-12,10,1
89a80ecf4cbffff,2023-42,1,1
89a80ecf4d3ffff,2023-19,1,1
89a80ecf4d7ffff,2023-04,1,1
89a80ecf4d7ffff,2023-25,1,1
89a80ecf613ffff,2023-41,1,1
89a80ecf68fffff,2023-14,10,1
89a80ecf68fffff,2023-23,2,1
89a80ecf6cfffff,2023-32,1,1
89a80ed0d37ffff,2022-41,6,1
89a80ed4347ffff,2023-17,7,1
89a80ed5ad3ffff,2023-12,5,1
89a80ed5e47ffff,2023-04,1,1
89a80ed5e67ffff,2023-14,5,1
89a80ed5e67ffff,2023-26,13,1
89a80ed5e6fffff,2023-33,1,1
89a80ed5e6fffff,2023-37,11,1
89a80ed890fffff,2023-01,1,1
89a80ed8963ffff,2023-18,6,1
89a80ed8bc7ffff,2023-17,1,1
89a81000003ffff,2023-01,1,1
89a81000003ffff,2023-09,3,1
89a81000003ffff,2023-10,1,1
89a81000003ffff,2023-17,1,1
89a81000003ffff,2023-22,4,1
89a81000003ffff,2023-40,1,1
89a8100000bffff,2023-06,2,1
89a8100000bffff,2023-15,1,1
89a8100000bffff,2023-19,1,1
89a8100000bffff,2023-45,1,1
89a8100000bffff,2023-46,1,1
89a81000017ffff,2022-47,16,1
89a81000017ffff,2023-18,12,1
89a81000017ffff,2023-21,1,1
89a81000017ffff,2023-26,1,1
89a81000017ffff,2023-50,1,1
89a8100001bffff,2023-03,4,1
89a8100001bffff,2023-24,1,1
89a8100001bffff,2023-34,4,1
89a8100001bffff,2023-35,1,1
89a8100001bffff,2023-39,1,1
89a8100001bffff,2023-47,5,1
89a81000023ffff,2023-06,1,1
89a81000023ffff,2023-10,1,1
89a81000023ffff,2023-19,1,1
89a81000023ffff,2023-23,1,1
89a81000023ffff,2023-42,1,1
89a81000027ffff,2023-19,1,1
89a81000027ffff,2023-23,1,1
89a81000027ffff,2023-24,1,1
89a81000027ffff,2023-31,1,1
89a81000027ffff,2023-32,1,1
89a81000027ffff,2023-37,1,1
89a81000027ffff,2023-42,5,1
89a81000027ffff,2023-51,4,1
89a8100002bffff,2023-04,1,1
89a8100002bffff,2023-07,1,1
89a8100002bffff,2023-24,2,1
89a8100002bffff,2023-27,1,1
89a8100002bffff,2023-47,5,1
89a8100002bffff,2023-48,1,1
89a8100002bffff,2023-49,1,1
89a8100002fffff,2023-22,1,1
89a8100002fffff,2023-26,2,1
89a8100002fffff,2023-36,18,1
89a8100002fffff,2023-39,1,1
89a8100002fffff,2023-47,1,1
89a81000037ffff,2023-15,4,1
89a81000037ffff,2023-28,4,1
89a81000037ffff,2023-46,1,1
89a81000037ffff,2023-47,4,1
89a81000037ffff,2023-51,1,1
89a8100003bffff,2023-35,1,1
89a81000043ffff,2023-10,1,1
89a81000043ffff,2023-17,1,1
89a81000043ffff,2023-32,5,1
89a81000043ffff,2023-42,4,1
89a81000047ffff,2022-45,6,1
89a81000047ffff,2023-04,1,1
89a81000047ffff,2023-13,1,1
89a81000047ffff,2023-15,1,1
89a81000047ffff,2023-16,1,1
89a81000047ffff,2023-51,1,1
89a8100004bffff,2023-06,4,1
89a8100004bffff,2023-24,1,1
89a8100004bffff,2023-26,3,1
89a8100004bffff,2023-33,1,1
89a8100004bffff,2023-37,1,1
89a8100004bffff,2023-41,1,1
89a8100004bffff,2023-49,6,1
89a8100004fffff,2023-15,4,1
89a8100004fffff,2023-17,1,1
89a8100004fffff,2023-21,4,1
89a81000053ffff,2023-13,1,1
89a81000053ffff,2023-20,1,1
89a81000053ffff,2023-50,2,1
89a81000057ffff,2023-05,8,1
89a81000057ffff,2023-22,1,1
89a81000057ffff,2023-27,5,1
89a81000057ffff,2023-28,1,1
89a81000057ffff,2023-32,1,1
89a81000057ffff,2023-33,1,1
89a81000057ffff,2023-46,1,1
89a8100005bffff,2023-11,1,1
89a8100005bffff,2023-27,1,1
89a8100005bffff,2023-49,1,1
89a8100005bffff,2023-50,4,1
89a81000063ffff,2023-01,13,1
89a81000063ffff,2023-06,1,1
89a81000063ffff,2023-15,5,1
89a81000063ffff,2023-33,4,1
89a81000063ffff,2023-35,1,1
89a81000063ffff,2023-47,2,1
89a81000067ffff,2023-29,1,1
89a8100006bffff,2023-05,1,1
89a8100006bffff,2023-10,1,1
89a8100006bffff,2023-29,1,1
89a8100006bffff,2023-35,1,1
89a8100006bffff,2023-45,5,1
89a8100006bffff,2023-47,1,1
89a8100006fffff,2023-08,1,1
89a8100006fffff,2023-18,1,1
89a8100006fffff,2023-28,1,1
89a8100006fffff,2023-41,1,1
89a8100006fffff,2023-48,1,1
89a81000073ffff,2023-14,1,1
89a81000073ffff,2023-39,4,1
89a81000073ffff,2023-43,1,1
89a81000077ffff,2023-36,1,1
89a81000077ffff,2023-47,5,1
89a81000077ffff,2023-49,5,1
89a8100007bffff,2023-01,1,1
89a8100007bffff,2023-12,35,1
89a8100007bffff,2023-17,5,1
89a8100007bffff,2023-21,1,1
89a8100007bffff,2023-23,1,1
89a8100007bffff,2023-31,4,1
89a8100007bffff,2023-41,6,1
89a8100007bffff,2023-45,1,1
89a8100007bffff,2023-50,5,1
89a8100008bffff,2023-23,1,1
89a8100008bffff,2023-31,5,1
89a8100008bffff,2023-34,1,1
89a8100008bffff,2023-44,1,1
89a8100008fffff,2023-48,5,1
89a81000097ffff,2022-50,1,1
89a810000abffff,2023-02,1,1
89a810000abffff,2023-03,1,1
89a810000abffff,2023-06,1,1
89a810000abffff,2023-07,2,1
89a810000abffff,2023-11,15,1
89a810000abffff,2023-21,1,1
89a810000abffff,2023-22,2,1
89a810000abffff,2023-29,1,1
89a810000abffff,2023-43,1,1
89a810000abffff,2023-51,1,1
89a810000afffff,2023-04,1,1
89a810000afffff,2023-10,1,1
89a810000afffff,2023-18,1,1
89a810000afffff,2023-20,2,1
89a810000afffff,2023-26,1,1
89a810000c3ffff,2023-05,9,1
89a810000c3ffff,2023-06,2,1
89a810000c3ffff,2023-09,4,1
89a810000c3ffff,2023-11,5,1
89a810000c3ffff,2023-30,7,1
89a810000c3ffff,2023-34,1,1
89a810000c3ffff,2023-45,1,1
89a810000c3ffff,2023-48,1,1
89a810000c3ffff,2023-49,1,1
89a810000c3ffff,2023-50,2,1
89a810000c7ffff,2023-34,1,1
89a810000c7ffff,2023-44,1,1
89a810000cbffff,2023-04,3,1
89a810000cbffff,2023-38,1,1
89a810000cbffff,2023-40,1,1
89a810000cfffff,2023-19,12,1
89a810000cfffff,2023-30,1,1
89a810000cfffff,2023-43,2,1
89a810000d3ffff,2023-46,1,1
89a810000d7ffff,2023-27,1,1
89a810000d7ffff,2023-29,1,1
89a810000dbffff,2023-03,1,1
89a810000dbffff,2023-12,5,1
89a810000dbffff,2023-28,2,1
89a810000dbffff,2023-39,5,1
89a81000103ffff,2023-20,4,1
89a81000107ffff,2023-11,1,1
89a81000107ffff,2023-14,1,1
89a81000107ffff,2023-15,1,1
89a81000107ffff,2023-18,1,1
89a81000107ffff,2023-21,1,1
89a81000107ffff,2023-35,5,1
89a81000107ffff,2023-38,9,1
89a81000107ffff,2023-40,2,1
89a81000107ffff,2023-43,1,1
89a81000107ffff,2023-46,1,1
89a81000107ffff,2023-48,1,1
89a8100010bffff,2023-04,6,1
89a8100010bffff,2023-12,1,1
89a8100010bffff,2023-16,1,1
89a8100010bffff,2023-30,2,1
89a8100010fffff,2023-02,1,1
89a8100010fffff,2023-12,1,1
89a8100010fffff,2023-23,1,1
89a8100010fffff,2023-34,1,1
89a8100011bffff,2023-13,1,1
89a8100011bffff,2023-29,1,1
89a8100011bffff,2023-35,5,1
89a81000123ffff,2023-12,4,1
89a81000123ffff,2023-14,5,1
89a81000123ffff,2023-15,1,1
89a81000123ffff,2023-19,1,1
89a81000123ffff,2023-23,1,1
89a81000123ffff,2023-24,1,1
89a81000123ffff,2023-27,4,1
89a81000123ffff,2023-33,3,1
89a81000127ffff,2023-01,4,1
89a81000127ffff,2023-26,9,1
